id,shifting,unp,unp2,unp3,unp4,unp5,unp6,bot_detection,fullscreenenter,fullscreenexit,noise,interrupted,getup
399,0.17690964633333328,-0.9002820347859082,-2.233294172977025,-1.0577910434707525,-1.141054693136735,-0.7945064555297381,0.01521662666768731,1,1,0,0,0,0
400,0.5396475153081,-0.14093552044593252,-0.07753597591572871,-0.5554080073658555,-0.6723293633240396,-0.3139353906082375,0.6194563350004673,0.8999999761581421,1,0,1,1,0
402,1.1219498719166667,0.7589968945907297,1.0890717747236556,-0.189335196815558,1.0595710216991596,0.5619007000529188,-0.07102820550850955,1,1,1,0,0,0
403,0.38758648666666673,-0.9002820347859082,-1.0209540216121376,-1.0186200793639004,-0.014619806740833408,-1.1950467271643364,-0.6097852903576846,1,1,0,0,0,0
404,-0.5139362576666668,-0.5721721620861944,0.4449095744209155,-1.057225930209444,-1.3893970213447768,-0.067426964514259,0.3986223363598297,0.800000011920929,1,0,0,0,0
405,0.4348851491732,-0.6003045631070207,0.5791995834519383,1.1527065540976458,-1.4458606281549138,1.2618530755265085,0.4443411790608231,0.800000011920929,1,0,0,0,0
406,-0.3810182659999999,-0.4221834262467507,-0.24194105775393263,-0.4344048341259466,-0.648454649510305,-2.5636181669869833,0.25096811384828555,1,1,0,1,0,0
408,0.5668684359286666,-0.79715526584536,0.3320722486940406,-0.8415824362104162,-0.033597421166900676,-1.070446920450939,-0.7779637479667162,1,1,0,0,0,0
409,-0.3123361233333335,-0.6003045631070207,-1.990170843182663,0.8430510416159727,-1.980768903627864,-0.9697040069158602,-0.7446386136367434,1,1,0,0,0,0
411,0.22132794066666683,-0.97527640270563,-0.9950440369109578,-3.9365016723301594,-0.4078662370386057,0.19258120532349476,0.3691009998733709,1,1,0,0,0,0
413,0.2106192739999999,-0.6003045631070207,0.17646391474766465,-0.33517814068975466,-0.09176375029538664,0.13818126559814758,-0.5695312014169492,1,1,0,0,0,0
414,0.0771091066666667,-0.8252876668661862,0.9052610891434245,1.1173056849781549,0.15409485751920582,-0.2629596226855856,-0.9298433706734706,1,1,0,1,0,0
416,0.3034108899999999,0.10277714919130236,1.7251651922565066,2.0037986354352326,-0.5788801580219879,-0.360100054636586,-0.03047068492388585,1,1,0,1,0,0
418,0.01619379999999992,0.08404758331323303,-0.7462265972261708,-0.5500435678722051,-1.1170597549138304,-1.7189899673906515,-0.6776656060831199,0.800000011920929,1,0,0,0,0
419,-0.33998259399999986,-0.3753214593478552,0.8800131897301092,-0.5926446467131976,2.037521506300822,0.42480048969525763,-0.7706115935246589,0.8999999761581421,1,0,1,0,0
421,0.471939519,1.1152391683112697,2.087275750738336,1.3139656677668268,1.8418226744522448,-0.03493624248869587,-0.02367837522048496,1,1,0,3,0,0
422,-0.4836715533333331,-0.450315827267577,-0.5551626615979915,0.22610963657263838,-2.321375774510006,-1.2450195237565986,-0.4372747559757937,1,1,0,0,0,0
423,-0.04259447466666666,-0.24406228938648072,-2.311860598483839,-1.1078796529498123,1.208490906353025,-0.9882198894640235,0.3263318463333428,1,1,0,1,0,0
424,-0.13264721000000002,-0.6471665300059162,0.2571095723616389,0.45850960069526203,-0.9011295369965893,-2.5143598933528652,0.13999736436918067,1,1,0,0,0,0
425,0.3369284543333333,0.9089856304301736,2.046271176868035,1.9415232055039213,1.8829417855216912,2.0679216199368273,0.5981474078788666,1,1,0,1,0,0
426,-0.14520968599999984,-0.5253101951872988,-0.8407711060003408,0.8670111736612195,-1.0700564585164172,0.41875603360022795,0.1066919883928582,1,1,0,0,0,0
427,-0.12159257366666654,-0.09407355354703696,0.5996067980582217,-0.17101736813873242,-0.4803034079296427,0.6398952592382722,-0.16658273841756258,1,1,0,1,0,0
